"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"cell adhesion involved in sprouting angiogenesis",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Vasculature","#cccc00"
"cell cortex",0.52887537993921,0.96366612111293,0.0625237414724762,-0.416878804927192,-0.955829767952487,5,"ACTR2","2","Structural Stabilization","#ff9999"
"cell junction",0.632513661202186,0.981642930633021,0.0491927521045191,-0.213131783028179,-0.861880921899909,31,"c(""VAPA"", ""ACTN4"", ""NRN1"", ""RAP1B"", ""TPRG1L"", ""EPB41L3"")","2","Structural Stabilization","#ff9999"
"cell migration involved in vasculogenesis",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Vasculature","#cccc00"
"cell-cell adhesion",0.535211267605634,0.96366612111293,0.0943563635421779,0.412017167381974,0.901887490621399,4,"c(""NRCAM"", ""PIP5K1C"", ""BAIAP2"", ""CYFIP2"")","2","Structural Stabilization","#ff9999"
"cell-cell junction",0.31839258114374,0.885333333333333,0.0897104652742981,-0.529297488566493,-1.13097460372459,4,"c(""RAP1B"", ""EPB41L3"")","2","Structural Stabilization","#ff9999"
"cellular response to hydrogen peroxide",0.657004830917874,0.981642930633021,0.0747385227439092,0.514893617021277,0.864841447222281,2,"c(""PPP5C"", ""PRKAA1"")","2","Oxidative Stress","#ffcc66"
"cellular response to interferon-gamma",0.361702127659574,0.945263847918715,0.0817515582532145,-0.474137931034483,-1.08711487185661,5,"c(""ACTR2"", ""STXBP1"", ""GAPDH"", ""SYNCRIP"", ""STX8"")","2","Immune Response","#99cccc"
"cellular response to lipopolysaccharide",0.745762711864407,0.981642930633021,0.051530912208539,-0.480851063829787,-0.819849368427846,2,"c(""CHMP5"", ""PDE4B"")","2","Lipid Metabolism","#999999"
"cellular response to oxidative stress",0.415816326530612,0.949682352279755,0.103576326612592,0.517094017094017,1.02861676328368,3,"c(""TXNRD1"", ""ATP2A2"", ""PRKAA1"")","2","Oxidative Stress","#ffcc66"
"cellular response to reactive oxygen species",0.401694915254237,0.945454545454545,0.0819778796501272,-0.629787234042553,-1.07378501351612,2,"c(""MAPK3"", ""MAPK1"")","2","Oxidative Stress","#ffcc66"
"cellular response to vitamin D",0.740816326530612,0.981642930633021,0.0605092988656667,-0.644067796610169,-0.865396034416514,1,"ATP2B1","2","Lipid Metabolism","#999999"
"cellular sphingolipid homeostasis",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Lipid Metabolism","#999999"
"central nervous system vasculogenesis",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Vasculature","#cccc00"
"central region of growth cone",0.322330097087379,0.885333333333333,0.102449405629826,0.838983050847458,1.12001056489154,1,"PAFAH1B1","2","Synapse","#339933"
"ceramide metabolic process",0.794174757281553,0.998019801980198,0.0549073703290958,0.614406779661017,0.820209757117545,1,"PPP2R1A","2","Lipid Metabolism","#999999"
"chaperone binding",0.870170015455951,0.998019801980198,0.0402477565068868,-0.317596566523605,-0.678623380475763,4,"c(""TIMM10"", ""CDC37"", ""ST13"", ""DNAJB2"")","2","Proteostasis","#C7B169"
"chaperone cofactor-dependent protein refolding",0.957281553398058,0.998019801980198,0.0463227785794633,0.529661016949152,0.70707737682547,1,"ST13","2","Proteostasis","#C7B169"
"chaperone complex",0.702898550724638,0.981642930633021,0.0713052987340038,0.485106382978723,0.814809297382976,2,"c(""PPP5C"", ""CDC37"")","2","Proteostasis","#C7B169"
"chaperone-mediated protein folding",0.224489795918367,0.885333333333333,0.147331213699377,0.645299145299145,1.28364571285815,3,"c(""CSNK2A1"", ""DNAJB2"", ""SGTA"")","2","Proteostasis","#C7B169"
"chemical synaptic transmission",0.63677811550152,0.981642930633021,0.05378728077603,-0.377992121104534,-0.866669442372622,5,"c(""SYN2"", ""NPTX1"", ""MAPK1"")","2","Synapse","#339933"
"cholesterol biosynthetic process",0.978640776699029,0.998019801980198,0.0453152441270267,0.51271186440678,0.684450900767055,1,"PRKAA1","2","Lipid Metabolism","#999999"
"cholesterol homeostasis",0.821359223300971,0.998019801980198,0.053347785067549,0.60593220338983,0.808896519088338,1,"EHD1","2","Lipid Metabolism","#999999"
"cholesterol metabolic process",0.978640776699029,0.998019801980198,0.0453152441270267,0.51271186440678,0.684450900767055,1,"PRKAA1","2","Lipid Metabolism","#999999"
"cis-Golgi network",0.588135593220339,0.96366612111293,0.0626618230932491,-0.536170212765957,-0.914168322317775,2,"c(""TRAPPC6B"", ""SCFD1"")","2","Proteostasis","#C7B169"
"clathrin coat of trans-Golgi network vesicle",0.972815533980583,0.998019801980198,0.0455878202571231,0.516949152542373,0.690107519781659,1,"AP2A1","2","Proteostasis","#C7B169"
"clathrin-dependent endocytosis",0.323943661971831,0.88680922745777,0.126875729929857,0.510729613733906,1.11796470191611,4,"c(""DNAJC6"", ""AP2B1"", ""AP2A1"", ""PIP5K1C"")","2","Endolysosome","#3366cc"
"collagen-containing extracellular matrix",0.240589198036007,0.885333333333333,0.110122263835536,-0.61802820924357,-1.2002314707399,3,"SDC2","2","Structural Stabilization","#ff9999"
"coronary vasculature development",0.90873786407767,0.998019801980198,0.048701086452153,0.550847457627119,0.735360471898489,1,"AP2B1","2","Vasculature","#cccc00"
"cortical actin cytoskeleton",0.749613601236476,0.984076433121019,0.0470699590082662,-0.368053860811127,-0.786437831979015,4,"c(""ACTN2"", ""DBNL"", ""LANCL2"")","2","Structural Stabilization","#ff9999"
"cortical actin cytoskeleton organization",0.934533551554828,0.998019801980198,0.0395979123961192,-0.322816179080184,-0.626919825990253,3,"EPB41L3","2","Structural Stabilization","#ff9999"
"cortical cytoskeleton organization",0.505084745762712,0.96366612111293,0.070113215764256,-0.577860397157972,-0.985249939713411,2,"EPB41L3","2","Structural Stabilization","#ff9999"
"cortical microtubule organization",0.322330097087379,0.885333333333333,0.102449405629826,0.838983050847458,1.12001056489154,1,"PAFAH1B1","2","Structural Stabilization","#ff9999"
"cullin-RING ubiquitin ligase complex",0.237244897959184,0.885333333333333,0.142901149386948,0.636752136752137,1.26664378288652,3,"c(""RBX1"", ""CUL3"", ""CUL2"")","2","Proteostasis","#C7B169"
"cysteine-type endopeptidase activity",0.532038834951456,0.96366612111293,0.0743625384422526,0.745762711864407,0.995564946570262,1,"USP5","2","Proteostasis","#C7B169"
"cytokine-mediated signaling pathway",0.571428571428571,0.96366612111293,0.0732558655828455,-0.711864406779661,-0.956490353828779,1,"STX1A","2","Immune Response","#99cccc"
"cytoplasmic dynein complex",0.495918367346939,0.96366612111293,0.0806388495950661,-0.73728813559322,-0.990650723608378,1,"DYNLL2","2","Structural Stabilization","#ff9999"
"cytoplasmic microtubule",0.798690671031097,0.998019801980198,0.046788296531803,-0.385764264904758,-0.749167115838012,3,"TPT1","2","Structural Stabilization","#ff9999"
"cytoplasmic side of lysosomal membrane",0.026290199740256,0.837799524622743,0.352487857583619,0.991525423728814,1.32364884941728,1,"GFAP","2","Endolysosome","#3366cc"
"cytoplasmic translation",0.308823529411765,0.885333333333333,0.0886261133285098,-0.464345215838436,-1.12804552534788,6,"c(""RPS15"", ""RPL36"")","2","Proteostasis","#C7B169"
"cytoplasmic translational initiation",0.855102040816327,0.998019801980198,0.05378728077603,-0.580508474576271,-0.779995109967516,1,"EIF3F","2","Proteostasis","#C7B169"
"cytoskeleton",0.885474860335196,0.998019801980198,0.0347156757446657,-0.156790651567853,-0.6518899096683,37,"c(""CDC42SE2"", ""ACTR2"", ""ACTN4"", ""EPB41L3"", ""STXBP1"", ""MAP2"", ""DIAPH1"", ""CIAO2B"", ""DYNLL2"", ""ADD2"", ""GAPDH"", ""ACTN2"", ""ABI2"", ""MAPK3"")","2","Structural Stabilization","#ff9999"
"cytoskeleton organization",0.358823529411765,0.945263847918715,0.080419996876154,-0.448917734225473,-1.09056715579159,6,"c(""EPB41L3"", ""DIAPH1"", ""PALM"", ""ABI2"")","2","Structural Stabilization","#ff9999"
"cytosolic large ribosomal subunit",0.819165378670788,0.998019801980198,0.0430173196927508,-0.339976481852162,-0.72644358823578,4,"RPL36","2","Proteostasis","#C7B169"
"cytosolic proteasome complex",0.254368932038835,0.885333333333333,0.11776578836269,0.864406779661017,1.15395027897917,1,"PSMC6","2","Proteostasis","#C7B169"
"cytosolic ribosome",0.308823529411765,0.885333333333333,0.0886261133285098,-0.464345215838436,-1.12804552534788,6,"c(""RPS15"", ""RPL36"")","2","Proteostasis","#C7B169"
"cytosolic small ribosomal subunit",0.541734860883797,0.96366612111293,0.0649407684612899,-0.485469534410087,-0.942798086834251,3,"RPS15","2","Proteostasis","#C7B169"
"defense response to Gram-negative bacterium",0.298305084745763,0.885333333333333,0.0988903007520636,-0.673121289811485,-1.14766942581338,2,"CHGA","2","Immune Response","#99cccc"
"defense response to Gram-positive bacterium",0.106122448979592,0.885333333333333,0.195789002148949,-0.944915254237288,-1.26962707680844,1,"CHGA","2","Immune Response","#99cccc"
"defense response to bacterium",0.106122448979592,0.885333333333333,0.195789002148949,-0.944915254237288,-1.26962707680844,1,"CHGA","2","Immune Response","#99cccc"
"defense response to fungus",0.210169491525424,0.885333333333333,0.121543282035469,-0.723404255319149,-1.23340170471446,2,"c(""CHGA"", ""GAPDH"")","2","Immune Response","#99cccc"
"defense response to virus",0.2,0.885333333333333,0.135002033828631,0.898305084745763,1.199203231096,1,"EXOC1","2","Immune Response","#99cccc"
"dendrite",0.669039145907473,0.981642930633021,0.0949751525905595,0.234274151109681,0.779830245397297,15,"c(""TRAK2"", ""MTOR"", ""GPHN"", ""ARHGAP44"", ""RANGAP1"", ""SYAP1"", ""DPYSL2"", ""PPP2R1A"", ""INPP5A"", ""PRKAA1"", ""C16orf70"", ""DBNL"", ""PAK1"")","2","Synapse","#339933"
"dendrite cytoplasm",0.454081632653061,0.961571862787668,0.0982123351217438,0.497129719753202,0.988903267801082,3,"TRAK2","2","Synapse","#339933"
"dendrite development",0.947626841243863,0.998019801980198,0.0389556479965885,-0.311545287176475,-0.605031376622065,3,"c(""MAP2"", ""BAIAP2"")","2","Synapse","#339933"
"dendrite extension",0.838775510204082,0.998019801980198,0.0546808488785442,-0.593220338983051,-0.797075294857316,1,"CYFIP2","2","Synapse","#339933"
"dendrite membrane",0.369491525423729,0.945263847918715,0.0865399737444125,-0.646808510638298,-1.10280623009763,2,"c(""PALM"", ""ATP2B1"")","2","Synapse","#339933"
"dendrite morphogenesis",0.638297872340426,0.981642930633021,0.0571258510018113,-0.4489776502453,-0.871929626226636,3,"c(""SDC2"", ""MAP2"")","2","Synapse","#339933"
"dendritic branch",0.312244897959184,0.885333333333333,0.107554375265169,-0.834745762711864,-1.12159880776351,1,"MAP2","2","Synapse","#339933"
"dendritic filopodium",0.312244897959184,0.885333333333333,0.107554375265169,-0.834745762711864,-1.12159880776351,1,"MAP2","2","Synapse","#339933"
"dendritic growth cone",0.312244897959184,0.885333333333333,0.107554375265169,-0.834745762711864,-1.12159880776351,1,"MAP2","2","Synapse","#339933"
"dendritic shaft",0.601694915254237,0.96366612111293,0.0615706755421678,-0.531914893617021,-0.906913018172396,2,"c(""MAP2"", ""BAIAP2"")","2","Synapse","#339933"
"dendritic spine",0.606451612903226,0.968442110527632,0.0949751525905595,0.292576419213974,0.820217529162731,8,"c(""ARHGAP44"", ""PTK2"", ""ARRB1"", ""PDE4B"", ""BAIAP2"", ""ABI2"", ""PALM"", ""ACTN2"")","2","Synapse","#339933"
"dendritic spine cytoplasm",0.957142857142857,0.998019801980198,0.0486034247259069,-0.529661016949153,-0.711674370408318,1,"BAIAP2","2","Synapse","#339933"
"dendritic spine development",0.450485436893204,0.961571862787668,0.083129129135339,0.771186440677966,1.02950466065788,1,"PAK3","2","Synapse","#339933"
"dendritic spine membrane",0.369491525423729,0.945263847918715,0.0865399737444125,-0.646808510638298,-1.10280623009763,2,"c(""PALM"", ""ATP2B1"")","2","Synapse","#339933"
"dendritic spine morphogenesis",0.450485436893204,0.961571862787668,0.083129129135339,0.771186440677966,1.02950466065788,1,"PAK3","2","Synapse","#339933"
"dendritic transport of mitochondrion",0.0294856628811402,0.837799524622743,0.352487857583619,0.98728813559322,1.31799223040268,1,"TRAK2","2","Mitochondrial Metabolism","#99cc99"
"dendritic transport of mitochondrion",0.0294856628811402,0.837799524622743,0.352487857583619,0.98728813559322,1.31799223040268,1,"TRAK2","2","Synapse","#339933"
"dendritic transport of mitochondrion",0.0294856628811402,0.837799524622743,0.352487857583619,0.98728813559322,1.31799223040268,1,"TRAK2","2","Mitochondrial Metabolism","#99cc99"
"dendritic transport of mitochondrion",0.0294856628811402,0.837799524622743,0.352487857583619,0.98728813559322,1.31799223040268,1,"TRAK2","2","Synapse","#339933"
"desmosome",0.566990291262136,0.96366612111293,0.0711327399327894,0.720338983050848,0.961625232482639,1,"UBA1","2","Structural Stabilization","#ff9999"
"diacylglycerol binding",0.151020408163265,0.885333333333333,0.161978948883402,-0.919491525423729,-1.23546670702884,1,"CDIPT","2","Lipid Metabolism","#999999"
"distal dendrite",0.312244897959184,0.885333333333333,0.107554375265169,-0.834745762711864,-1.12159880776351,1,"MAP2","2","Synapse","#339933"
"dopaminergic synapse",0.0408083756813732,0.840193918600967,0.321775918075361,-0.983050847457627,-1.32086763147784,1,"RAB3B","2","Synapse","#339933"
"dynactin complex",0.838834951456311,0.998019801980198,0.0523759084097997,0.597457627118644,0.79758328105913,1,"ACTR10","2","Structural Stabilization","#ff9999"
"dynamin family protein polymerization involved in mitochondrial fission",0.563106796116505,0.96366612111293,0.0714786287425507,0.724576271186441,0.967281851497243,1,"DNM1L","2","Mitochondrial Metabolism","#99cc99"
"early endosome",0.670138888888889,0.981642930633021,0.0934449219410994,0.233578683623223,0.76235064702231,13,"c(""TRAK2"", ""SNX15"", ""VPS16"", ""HGS"")","2","Endolysosome","#3366cc"
"early endosome membrane",0.313775510204082,0.885333333333333,0.122107920287081,0.572649572649573,1.13912930809928,3,"c(""HGS"", ""EHD1"", ""STAM"")","2","Endolysosome","#3366cc"
"electron transport chain",0.13728813559322,0.885333333333333,0.154190966581424,-0.765957446808511,-1.30595474616825,2,"c(""NDUFS8"", ""NDUFB8"")","2","Mitochondrial Metabolism","#99cc99"
"endocytic recycling",0.85924713584288,0.998019801980198,0.0434506826723125,-0.359943948893356,-0.699023197813194,3,"VPS35","2","Endolysosome","#3366cc"
"endocytosis",0.473309608540925,0.96366612111293,0.116739204791222,0.271094348601942,0.902393932043734,15,"c(""CSNK1E"", ""ARRB1"", ""AAK1"", ""DNM1L"", ""RAB7A"", ""DPYSL2"", ""EHD1"", ""AP2B1"", ""AP2A1"", ""PIP5K1C"", ""SYNJ1"", ""DBNL"", ""NECAP1"", ""ATP6V1H"")","2","Endolysosome","#3366cc"
"endolysosome membrane",0.647342995169082,0.981642930633021,0.0755015292281669,0.519148936170213,0.871988897199325,2,"c(""AP2B1"", ""AP2A1"")","2","Endolysosome","#3366cc"
"endopeptidase activity",0.248543689320388,0.885333333333333,0.119348440591015,0.872881355932203,1.16526351700837,1,"PSMA6","2","Proteostasis","#C7B169"
"endoplasmic reticulum",0.710597826086957,0.981642930633021,0.0436251240000606,-0.206653012960011,-0.814619925619861,28,"c(""VAPA"", ""CDIPT"", ""ATP8A1"", ""TRAPPC6B"", ""SEC22A"", ""RAP1GDS1"", ""NDUFB8"", ""RTN1"", ""HMOX2"", ""BCAP29"", ""RPL5"", ""RHEB"", ""SCFD1"", ""SYNCRIP"", ""STX8"", ""ATP2A2"", ""MYO5A"", ""PRKCE"")","2","Proteostasis","#C7B169"
"endoplasmic reticulum calcium ion homeostasis",0.939805825242718,0.998019801980198,0.0471642455670861,0.538135593220339,0.718390614854678,1,"ATP2A2","2","Proteostasis","#C7B169"
"endoplasmic reticulum lumen",0.457446808510638,0.961571862787668,0.0696133438850965,-0.439038185498898,-1.00663732962146,5,"c(""SDC2"", ""CHGB"", ""MAPK3"", ""MAPK1"")","2","Proteostasis","#C7B169"
"endoplasmic reticulum membrane",0.898351648351648,0.998019801980198,0.0332359307785383,-0.175719857450853,-0.627666950245418,19,"c(""VAPA"", ""CDIPT"")","2","Proteostasis","#C7B169"
"endoplasmic reticulum stress-induced pre-emptive quality control",0.6,0.96366612111293,0.0683110858318647,0.716101694915254,0.955968613468036,1,"VCP","2","Proteostasis","#C7B169"
"endoplasmic reticulum to Golgi vesicle-mediated transport",0.514893617021277,0.96366612111293,0.0605092988656667,-0.322652588782179,-0.961638069211231,11,"c(""VAPA"", ""TRAPPC6B"", ""SEC22A"", ""DYNLL2"", ""NAPA"", ""BCAP29"", ""SCFD1"")","2","Proteostasis","#C7B169"
"endoplasmic reticulum tubular network",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Proteostasis","#C7B169"
"endoplasmic reticulum tubular network membrane",0.388349514563107,0.945263847918715,0.0913924325943768,0.800847457627119,1.06910099376011,1,"RTN4","2","Proteostasis","#C7B169"
"endoplasmic reticulum unfolded protein response",0.6,0.96366612111293,0.0683110858318647,0.716101694915254,0.955968613468036,1,"VCP","2","Proteostasis","#C7B169"
"endosomal transport",0.547826086956522,0.96366612111293,0.0585937568945671,-0.364338081567457,-0.928907690704431,7,"c(""VTA1"", ""CHMP2A"", ""CHMP5"")","2","Endolysosome","#3366cc"
"endosome",0.588317107093185,0.96366612111293,0.053347785067549,-0.249264749202886,-0.910370960619055,21,"c(""RAB3B"", ""ADCYAP1R1"", ""VTA1"", ""CHMP2A"", ""VPS35"")","2","Endolysosome","#3366cc"
"endosome membrane",0.69620253164557,0.981642930633021,0.0461379160269737,-0.287829198319441,-0.832205084875853,10,"c(""VTA1"", ""VPS35"", ""CHMP5"", ""CHMP1B"", ""AP3D1"")","2","Endolysosome","#3366cc"
"endosome to lysosome transport",0.438953488372093,0.961571862787668,0.108394255853397,0.426664561632504,1.00386976911156,5,"c(""TRAK2"", ""VPS16"")","2","Endolysosome","#3366cc"
"endosome to lysosome transport via multivesicular body sorting pathway",0.6,0.96366612111293,0.0683110858318647,0.716101694915254,0.955968613468036,1,"VCP","2","Endolysosome","#3366cc"
