"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","state","Biodomain","color"
"axon terminus",0.297405189620758,0.985709682079319,0.109250039480711,-0.574628067490761,-1.13933818766187,3,"c(""KCNIP3"", ""SLC4A10"")","2","Synapse","#339933"
"axonal growth cone",0.611111111111111,0.985709682079319,0.0702812841717392,0.537777777777778,0.904734330790201,2,"c(""L1CAM"", ""NRXN1"")","2","Synapse","#339933"
"axonal spine",0.46652719665272,0.985709682079319,0.0852884689790502,0.762749445676275,1.02025741466144,1,"SLC9A6","2","Synapse","#339933"
"axonal transport of mitochondrion",0.647286821705426,0.985709682079319,0.0645031249656493,-0.524444444444444,-0.877430798324285,2,"c(""OPA1"", ""SPAST"")","2","Mitochondrial Metabolism","#99cc99"
"axonal transport of mitochondrion",0.647286821705426,0.985709682079319,0.0645031249656493,-0.524444444444444,-0.877430798324285,2,"c(""OPA1"", ""SPAST"")","2","Synapse","#339933"
"axonal transport of mitochondrion",0.647286821705426,0.985709682079319,0.0645031249656493,-0.524444444444444,-0.877430798324285,2,"c(""OPA1"", ""SPAST"")","2","Mitochondrial Metabolism","#99cc99"
"axonal transport of mitochondrion",0.647286821705426,0.985709682079319,0.0645031249656493,-0.524444444444444,-0.877430798324285,2,"c(""OPA1"", ""SPAST"")","2","Synapse","#339933"
"azurophil granule lumen",0.364197530864198,0.985709682079319,0.0985499803531691,0.638971499782393,1.07497832029891,2,"c(""MAPK1"", ""VCP"")","2","Endolysosome","#3366cc"
"azurophil granule membrane",0.00522729386708801,0.218771928511461,0.407017918923954,0.75806147135323,1.77897265177834,5,"c(""ATP8A1"", ""VAPA"", ""RAP1B"", ""TMEM30A"")","2","Endolysosome","#3366cc"
"barbed-end actin filament capping",0.842315369261477,0.985709682079319,0.053457214108991,-0.358574610244989,-0.71096030578885,3,"c(""CAPZB"", ""ADD3"", ""ADD2"")","2","Structural Stabilization","#ff9999"
"basal dendrite",0.284351145038168,0.985709682079319,0.109250039480711,-0.862527716186253,-1.151552028618,1,"SLC4A10","2","Synapse","#339933"
"basement membrane",0.585774058577406,0.985709682079319,0.0732558655828455,0.700665188470067,0.937213206491326,1,"MEGF9","2","Structural Stabilization","#ff9999"
"basolateral plasma membrane",0.44367417677643,0.985709682079319,0.0778840111977068,0.313453321875068,1.02233443172698,12,"c(""NDRG4"", ""MLC1"", ""FLOT2"", ""ARRB1"", ""STX2"", ""PALM"")","2","Lipid Metabolism","#999999"
"benzodiazepine receptor activity",0.543933054393305,0.985709682079319,0.0770736734944102,0.720620842572062,0.963905987688864,1,"GABRA3","2","Synapse","#339933"
"bicellular tight junction",0.0476190476190476,0.55473735886107,0.276500599254472,0.521162902514304,1.59482328312194,10,"c(""ADCYAP1R1"", ""RAP2C"", ""CLDN10"", ""VAPA"")","2","Structural Stabilization","#ff9999"
"bicellular tight junction assembly",0.343621399176955,0.985709682079319,0.102080107662747,0.649476994408366,1.09265231510272,2,"c(""CLDN10"", ""MPP7"")","2","Structural Stabilization","#ff9999"
"blood circulation",0.838912133891213,0.985709682079319,0.055826471778749,0.580931263858093,0.777056519306099,1,"GUCY1A1","2","Vasculature","#cccc00"
"blood vessel development",0.702928870292887,0.985709682079319,0.0642140881844605,0.645232815964523,0.863066592053721,1,"CRKL","2","Vasculature","#cccc00"
"brain renin-angiotensin system",0.422594142259414,0.985709682079319,0.0908241419007155,0.791574279379157,1.058813654169,1,"RPS6KA2","2","Vasculature","#cccc00"
"branching involved in blood vessel morphogenesis",0.639312977099237,0.985709682079319,0.0643583367917361,-0.669623059866962,-0.894006973374389,1,"CTNNB1","2","Vasculature","#cccc00"
"cadherin binding",0.283478260869565,0.985709682079319,0.103576326612592,0.308956470891458,1.15219139863912,18,"c(""VAPA"", ""YWHAB"", ""GLOD4"", ""CHMP5"", ""SH3GLB2"", ""EHD1"", ""CRKL"", ""PKM"", ""RUVBL1"", ""PLEC"", ""PARK7"", ""PRDX1"", ""ENO1"", ""MB21D2"", ""MPP7"", ""CAPZB"", ""CTNNB1"")","2","Structural Stabilization","#ff9999"
"cadherin binding involved in cell-cell adhesion",0.838912133891213,0.985709682079319,0.055826471778749,0.57649667405765,0.771124790151091,1,"BAIAP2","2","Structural Stabilization","#ff9999"
"calcium import into the mitochondrion",0.851145038167939,0.985709682079319,0.0509082865515105,-0.572062084257206,-0.763754301756928,1,"OPA1","2","Mitochondrial Metabolism","#99cc99"
"calcium ion-regulated exocytosis of neurotransmitter",0.893305439330544,0.985709682079319,0.0529129848430583,0.552106430155211,0.738500279798545,1,"SYT7","2","Synapse","#339933"
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",0.920502092050209,0.985709682079319,0.051530912208539,0.536585365853659,0.717739227756016,1,"NRXN1","2","Structural Stabilization","#ff9999"
"calcium-dependent phospholipid binding",0.839147286821705,0.985709682079319,0.0522693317499306,-0.448888888888889,-0.751021276531803,2,"c(""CPNE9"", ""SYT7"")","2","Lipid Metabolism","#999999"
"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules",0.161087866108787,0.9739503580565,0.158514105424824,0.915742793791574,1.22490207050923,1,"CLDN10","2","Structural Stabilization","#ff9999"
"calyx of Held",0.47907949790795,0.985709682079319,0.0838361057159929,0.75609756097561,1.01135982092893,1,"TPRG1L","2","Synapse","#339933"
"canonical Wnt signaling pathway involved in negative regulation of apoptotic process",0.639312977099237,0.985709682079319,0.0643583367917361,-0.669623059866962,-0.894006973374389,1,"CTNNB1","2","Apoptosis","#663399"
"cardiac conduction",0.202290076335878,0.985709682079319,0.132846300606183,-0.915742793791574,-1.22259894040935,1,"KCNIP3","2","Vasculature","#cccc00"
"cardiac muscle cell action potential involved in contraction",0.742798353909465,0.985709682079319,0.0607719451853533,0.493333333333333,0.82996289849349,2,"c(""SCN2B"", ""CACNA2D1"")","2","Vasculature","#cccc00"
"cardiac muscle contraction",0.335329341317365,0.985709682079319,0.101713902282311,0.576837416481069,1.11788222441464,3,"c(""MAP2K6"", ""TPM1"", ""SCN2B"")","2","Vasculature","#cccc00"
"cardiolipin binding",0.851145038167939,0.985709682079319,0.0509082865515105,-0.572062084257206,-0.763754301756928,1,"OPA1","2","Lipid Metabolism","#999999"
"cardiolipin biosynthetic process",0.199612403100775,0.985709682079319,0.135002033828631,-0.748888888888889,-1.25294143659019,2,"c(""PTPMT1"", ""PGS1"")","2","Lipid Metabolism","#999999"
"carnitine shuttle",0.465020576131687,0.985709682079319,0.0845557442441281,0.606666666666667,1.0206300508501,2,"c(""PRKAB2"", ""PRKAG2"")","2","Lipid Metabolism","#999999"
"carnitine shuttle",0.465020576131687,0.985709682079319,0.0845557442441281,0.606666666666667,1.0206300508501,2,"c(""PRKAB2"", ""PRKAG2"")","2","Mitochondrial Metabolism","#99cc99"
"carnitine shuttle",0.465020576131687,0.985709682079319,0.0845557442441281,0.606666666666667,1.0206300508501,2,"c(""PRKAB2"", ""PRKAG2"")","2","Lipid Metabolism","#999999"
"carnitine shuttle",0.465020576131687,0.985709682079319,0.0845557442441281,0.606666666666667,1.0206300508501,2,"c(""PRKAB2"", ""PRKAG2"")","2","Mitochondrial Metabolism","#99cc99"
"caveolin-mediated endocytosis",0.00204128423493707,0.107732076258272,0.431707695803346,0.917594654788419,1.77825280486035,3,"c(""MAPK3"", ""MAPK1"", ""MLC1"")","2","Endolysosome","#3366cc"
"cell activation involved in immune response",0.549618320610687,0.985709682079319,0.0718276293603809,-0.722838137472284,-0.96505388516573,1,"GBF1","2","Immune Response","#99cccc"
"cell adhesion",0.301989150090416,0.985709682079319,0.102080107662747,0.343782667611094,1.14113012037777,13,"c(""CLDN10"", ""CLSTN2"", ""FLOT2"", ""L1CAM"", ""CLSTN1"", ""CYFIP2"", ""PIP5K1C"", ""CXADR"", ""NRXN1"")","2","Structural Stabilization","#ff9999"
"cell adhesion molecule binding",0.421157684630739,0.985709682079319,0.0883594442500905,0.538975501113586,1.04450771547622,3,"c(""CPE"", ""CXADR"", ""NRXN1"")","2","Structural Stabilization","#ff9999"
"cell adhesive protein binding involved in AV node cell-bundle of His cell communication",0.870292887029289,0.985709682079319,0.0541200569620232,0.558758314855876,0.747397873531057,1,"CXADR","2","Structural Stabilization","#ff9999"
"cell adhesive protein binding involved in AV node cell-bundle of His cell communication",0.870292887029289,0.985709682079319,0.0541200569620232,0.558758314855876,0.747397873531057,1,"CXADR","2","Vasculature","#cccc00"
"cell adhesive protein binding involved in AV node cell-bundle of His cell communication",0.870292887029289,0.985709682079319,0.0541200569620232,0.558758314855876,0.747397873531057,1,"CXADR","2","Structural Stabilization","#ff9999"
"cell adhesive protein binding involved in AV node cell-bundle of His cell communication",0.870292887029289,0.985709682079319,0.0541200569620232,0.558758314855876,0.747397873531057,1,"CXADR","2","Vasculature","#cccc00"
"cell cortex",0.687927107061503,0.985709682079319,0.0694481442003175,-0.282588424275543,-0.824680612721949,8,"c(""CABP1"", ""CTNNB1"", ""MYH10"", ""PTK2"", ""MPP7"", ""SPIRE1"")","2","Structural Stabilization","#ff9999"
"cell cortex region",0.91412213740458,0.985709682079319,0.0476387259290825,-0.541019955654102,-0.722310269878645,1,"ENO1","2","Structural Stabilization","#ff9999"
"cell junction",0.640468227424749,0.985709682079319,0.0579754757571486,0.182391174424987,0.881523372282908,41,"c(""SYN2"", ""CLDN10"", ""CAMK2B"", ""VAPA"", ""CLSTN2"", ""EPB41L3"", ""RAP1B"", ""PTPRN2"", ""CLSTN1"", ""PDPK1"", ""TPRG1L"", ""GABRA3"", ""PAK1"", ""PALM"", ""CYFIP2"", ""PIP5K1C"", ""CXADR"", ""SEPTIN11"", ""SYT7"", ""NRXN1"", ""PLEC"", ""LIN7A"", ""CYTH1"", ""UNC13A"", ""OSBP"", ""MPP7"", ""ATP2B1"", ""ANK2"", ""PTK2"", ""SH3KBP1"", ""ICA1"", ""OPHN1"", ""ABI2"", ""GID8"", ""CTNNB1"")","2","Structural Stabilization","#ff9999"
"cell junction assembly",0.696564885496183,0.985709682079319,0.0602484086158019,-0.65410199556541,-0.873284957435247,1,"OPHN1","2","Structural Stabilization","#ff9999"
"cell-cell adhesion",0.552742616033755,0.985709682079319,0.0766746872490091,-0.426339285714286,-0.924713707651288,4,"c(""CTNNB1"", ""PIP5K1C"", ""CYFIP2"", ""BAIAP2"")","2","Structural Stabilization","#ff9999"
"cell-cell contact zone",0.0576131687242798,0.632066802509089,0.271288554688953,0.837777777777778,1.409441498793,2,"c(""RAP2C"", ""FLOT2"")","2","Structural Stabilization","#ff9999"
"cell-cell junction",0.488454706927176,0.985709682079319,0.0741758965588009,0.341942866180456,0.965054817257619,8,"c(""EPB41L3"", ""RAP1B"", ""PAK1"", ""ADD3"", ""CXADR"", ""LIN7A"", ""SH3KBP1"", ""CTNNB1"")","2","Structural Stabilization","#ff9999"
"cell-cell junction organization",0.870292887029289,0.985709682079319,0.0541200569620232,0.558758314855876,0.747397873531057,1,"CXADR","2","Structural Stabilization","#ff9999"
"cell-matrix adhesion",0.62962962962963,0.985709682079319,0.0687943095604775,0.527730383597194,0.887831024581233,2,"c(""L1CAM"", ""CTNNB1"")","2","Structural Stabilization","#ff9999"
"cellular response to amyloid-beta",0.986641221374046,0.994562515747254,0.0441523058441465,-0.507760532150776,-0.677905950009056,1,"CACNA2D1","2","APP Metabolism","#ff6600"
"cellular response to cholesterol",0.666666666666667,0.985709682079319,0.0630790410571939,-0.514210694245674,-0.860309046531738,2,"HMGCS1","2","Lipid Metabolism","#999999"
"cellular response to glucocorticoid stimulus",0.372384937238494,0.985709682079319,0.0982123351217438,0.82039911308204,1.09736989367655,1,"UBE2L3","2","Lipid Metabolism","#999999"
"cellular response to hydrogen peroxide",0.502994011976048,0.985709682079319,0.0787113806986485,-0.489977728285078,-0.971498554494081,3,"c(""PPP5C"", ""PRKAA1"", ""PARK7"")","2","Oxidative Stress","#ffcc66"
"cellular response to interferon-gamma",0.176954732510288,0.985709682079319,0.149207542435322,0.733333333333333,1.23372863289573,2,"c(""STXBP1"", ""GAPDH"")","2","Immune Response","#99cccc"
"cellular response to lipopolysaccharide",0.520958083832335,0.985709682079319,0.0768736734126542,0.501113585746102,0.971133206537811,3,"c(""PDCD4"", ""CHMP5"", ""UPF1"")","2","Lipid Metabolism","#999999"
"cellular response to oxidative stress",0.223234624145786,0.985709682079319,0.13880510939114,-0.41690074164823,-1.21664558606073,8,"c(""CHCHD2"", ""PYCR2"")","2","Oxidative Stress","#ffcc66"
"cellular response to reactive oxygen species",0.143939393939394,0.9739503580565,0.159646701919906,0.612127635062004,1.34315441049156,4,"c(""MAPK3"", ""MAPK1"", ""TPM1"", ""PARK7"")","2","Oxidative Stress","#ffcc66"
"cellular response to steroid hormone stimulus",0.372384937238494,0.985709682079319,0.0982123351217438,0.82039911308204,1.09736989367655,1,"UBE2L3","2","Lipid Metabolism","#999999"
"cellular response to unfolded protein",0.199612403100775,0.985709682079319,0.135002033828631,-0.743232202175046,-1.24347741958748,2,"HSPA1L","2","Proteostasis","#C7B169"
"cellular response to vascular endothelial growth factor stimulus",0.0233174987691363,0.487760254885805,0.352487857583619,0.991130820399113,1.32574146614438,1,"HSPB1","2","Vasculature","#cccc00"
"cellular response to vitamin D",0.748091603053435,0.985709682079319,0.0568864160475701,-0.620842572062084,-0.828880637565658,1,"ATP2B1","2","Lipid Metabolism","#999999"
"central nervous system myelin maintenance",0.0405747468666068,0.487760254885805,0.321775918075361,0.982261640798226,1.31387800783436,1,"CLU","2","Myelination","#996633"
"central nervous system vasculogenesis",0.639312977099237,0.985709682079319,0.0643583367917361,-0.669623059866962,-0.894006973374389,1,"CTNNB1","2","Vasculature","#cccc00"
"ceramide floppase activity",0.341603053435114,0.985709682079319,0.0978773277424561,-0.829268292682927,-1.10714770874841,1,"ABCB1","2","Lipid Metabolism","#999999"
"ceramide translocation",0.341603053435114,0.985709682079319,0.0978773277424561,-0.829268292682927,-1.10714770874841,1,"ABCB1","2","Lipid Metabolism","#999999"
"chaperone binding",0.027740794357835,0.487760254885805,0.352487857583619,0.68842343729559,1.61555034000856,5,"c(""CLU"", ""DNAJB2"", ""DNAJB6"", ""CDC37"")","2","Proteostasis","#C7B169"
"chaperone cofactor-dependent protein refolding",0.199612403100775,0.985709682079319,0.135002033828631,-0.743232202175046,-1.24347741958748,2,"HSPA1L","2","Proteostasis","#C7B169"
"chaperone complex",0.798353909465021,0.985709682079319,0.0573667426768556,0.463374433079285,0.779561326147827,2,"c(""CDC37"", ""PPP5C"")","2","Proteostasis","#C7B169"
"chaperone-mediated protein complex assembly",0.11522633744856,0.914086471408647,0.188204146308491,0.777777777777778,1.30850006519244,2,"c(""CLU"", ""TMEM35A"")","2","Proteostasis","#C7B169"
"chaperone-mediated protein folding",0.00676872717152959,0.268053456764995,0.407017918923954,0.814234332616142,1.78662483505788,4,"c(""HSPB1"", ""CLU"", ""DNAJB2"")","2","Proteostasis","#C7B169"
"chemical synaptic transmission",0.0308334533767601,0.487760254885805,0.352487857583619,0.485307062780315,1.66459944251618,14,"c(""CARTPT"", ""SYN2"", ""NPTX1"", ""HTR1A"", ""MAPK1"")","2","Synapse","#339933"
"cholesterol binding",0.486641221374046,0.985709682079319,0.0780892306943345,-0.758314855875831,-1.01241849302663,1,"OSBPL3","2","Lipid Metabolism","#999999"
"cholesterol biosynthetic process",0.00238345301456354,0.107732076258272,0.431707695803346,-0.799504878779862,-1.88719235629453,5,"c(""CYP51A1"", ""HMGCS1"", ""FDFT1"", ""NSDHL"")","2","Lipid Metabolism","#999999"
"cholesterol biosynthetic process via 24,25-dihydrolanosterol",0.0341436889617795,0.487760254885805,0.321775918075361,-0.982261640798226,-1.31140758014852,1,"CYP51A1","2","Lipid Metabolism","#999999"
"cholesterol catabolic process",0.793893129770992,0.985709682079319,0.0541200569620232,-0.596452328159645,-0.796317469661293,1,"SNX17","2","Lipid Metabolism","#999999"
"cholesterol homeostasis",0.654811715481172,0.985709682079319,0.0676760401641789,0.665188470066519,0.889759373251259,1,"EHD1","2","Lipid Metabolism","#999999"
"cholesterol metabolic process",0.00238345301456354,0.107732076258272,0.431707695803346,-0.799504878779862,-1.88719235629453,5,"c(""CYP51A1"", ""HMGCS1"", ""FDFT1"", ""NSDHL"")","2","Lipid Metabolism","#999999"
"ciliary neurotrophic factor receptor binding",0.217573221757322,0.985709682079319,0.134273452883202,0.886917960088692,1.18634583100168,1,"CRLF1","2","Immune Response","#99cccc"
"cis-Golgi network",0.222868217054264,0.985709682079319,0.126875729929857,-0.72,-1.20460838414012,2,"c(""GBF1"", ""NUCB1"")","2","Proteostasis","#C7B169"
"clathrin-dependent endocytosis",0.831275720164609,0.985709682079319,0.0554793308704233,0.446666666666667,0.751452894581944,2,"c(""PIP5K1C"", ""AP2B1"")","2","Endolysosome","#3366cc"
"collagen fibril organization",0.964435146443515,0.985709682079319,0.0493910105981501,0.514412416851441,0.688080581980973,1,"PLEC","2","Structural Stabilization","#ff9999"
"collagen-containing extracellular matrix",0.102376599634369,0.863609641387419,0.188204146308491,0.530560611933415,1.4037255676978,7,"c(""CLU"", ""TIMP2"", ""GPC4"", ""L1CAM"")","2","Structural Stabilization","#ff9999"
"complement activation",0.00312797078211846,0.13594642245361,0.431707695803346,0.971111111111111,1.63375579568313,2,"c(""CLU"", ""RGCC"")","2","Immune Response","#99cccc"
"complement activation, classical pathway",0.0405747468666068,0.487760254885805,0.321775918075361,0.982261640798226,1.31387800783436,1,"CLU","2","Immune Response","#99cccc"
"cornified envelope assembly",0.583682008368201,0.985709682079319,0.0734381410838857,0.702882483370288,0.94017907106883,1,"STX2","2","Lipid Metabolism","#999999"
"coronary vasculature development",0.562015503875969,0.985709682079319,0.0714786287425507,-0.555555555555556,-0.929481777885895,2,"c(""SNX17"", ""AP2B1"")","2","Vasculature","#cccc00"
"cortical actin cytoskeleton",0.162551440329218,0.9739503580565,0.156312403073186,0.744444444444444,1.25242149096991,2,"c(""FLOT2"", ""LANCL2"")","2","Structural Stabilization","#ff9999"
"cortical actin cytoskeleton organization",0.530864197530864,0.985709682079319,0.0774767547848578,0.58,0.975767191472076,2,"c(""EPB41L3"", ""NCKAP1"")","2","Structural Stabilization","#ff9999"
